district,crop,season,sowing_date,harvest_date,season_total_rainfall_mm,season_avg_temp_c,season_avg_humidity,soil_pH,soil_N_kg_ha,soil_P_kg_ha,soil_K_kg_ha,organic_carbon_pct,soil_moisture_pct,yield_kg_per_ha,harvest_days,fertilizer_N_kg_ha,fertilizer_P_kg_ha,fertilizer_K_kg_ha
Nayagarh,Cotton,Rabi,2016-11-15,2017-03-15,365,27.97,49.75,6.24,246,53,161,1.02,27.24,5283,120,90,46,38
Nayagarh,Cotton,Kharif,2019-06-15,2019-10-30,1234,26.36,81.67,5.6,265,40,289,0.92,22.13,3921,137,75,72,47
Nayagarh,Pulses,Kharif,2022-06-15,2022-10-30,1043,34.49,65.6,5.9,258,43,265,0.82,25.7,4782,137,79,34,24
Nayagarh,Cotton,Summer,2015-03-20,2015-06-10,458,25.44,43.51,5.7,262,50,194,1.03,26.42,2792,82,96,61,33
Nayagarh,Vegetables,Summer,2015-03-20,2015-06-10,434,27.17,54.17,7.39,204,38,232,0.9,30.38,3706,82,60,38,25
Nayagarh,Vegetables,Rabi,2023-11-15,2024-03-15,448,18.01,59.96,5.51,273,48,220,0.97,31.89,5446,121,71,73,26
Nayagarh,Vegetables,Rabi,2017-11-15,2018-03-15,465,21.86,61.62,6.46,376,45,289,1.17,15.55,4716,120,74,55,47
Nayagarh,Pulses,Kharif,2019-06-15,2019-10-30,1027,30.61,61.19,6.82,367,52,243,1.15,29.19,2937,137,40,55,31
Nayagarh,Rice,Summer,2022-03-20,2022-06-10,337,24.55,52.45,6.0,388,36,238,0.97,28.28,4002,82,105,33,58
Nayagarh,Rice,Kharif,2025-06-15,2025-10-30,1039,24.46,77.87,7.49,240,45,276,0.72,26.24,3298,137,139,38,38
Nayagarh,Rice,Summer,2020-03-20,2020-06-10,235,17.09,64.89,6.28,396,54,257,0.78,20.75,5878,82,92,78,31
Nayagarh,Maize,Summer,2022-03-20,2022-06-10,464,15.09,45.64,5.78,206,55,299,1.18,20.57,2473,82,91,34,35
Nayagarh,Groundnut,Kharif,2015-06-15,2015-10-30,1347,28.22,80.39,6.11,292,60,182,0.87,31.17,3756,137,68,31,47
Nayagarh,Rice,Rabi,2025-11-15,2026-03-15,333,27.31,58.49,6.5,396,33,283,0.68,33.67,5297,120,128,51,38
Nayagarh,Cotton,Summer,2021-03-20,2021-06-10,550,26.16,59.72,5.79,236,56,290,0.52,23.62,5432,82,99,31,24
Nayagarh,Cotton,Rabi,2017-11-15,2018-03-15,234,21.59,62.59,6.21,368,41,221,0.67,31.54,2604,120,84,45,24
Nayagarh,Maize,Kharif,2015-06-15,2015-10-30,1366,20.17,60.37,5.85,272,30,272,0.52,25.03,4669,137,66,62,43
Nayagarh,Pulses,Summer,2019-03-20,2019-06-10,269,24.77,46.47,6.78,389,22,277,0.67,20.32,5372,82,63,45,47
Nayagarh,Vegetables,Summer,2016-03-20,2016-06-10,572,21.82,59.38,6.61,326,43,198,0.87,29.21,5547,82,51,63,28
Nayagarh,Maize,Kharif,2024-06-15,2024-10-30,1287,31.22,79.97,5.73,205,51,289,1.11,18.83,3256,137,71,59,47
Nayagarh,Cotton,Kharif,2015-06-15,2015-10-30,1405,22.2,77.76,6.75,378,51,196,0.52,25.01,4197,137,68,58,23
Nayagarh,Rice,Summer,2025-03-20,2025-06-10,258,17.85,58.43,6.57,332,39,258,0.5,21.39,4941,82,142,41,38
Nayagarh,Sugarcane,Summer,2023-03-20,2023-06-10,473,22.51,51.32,5.63,309,38,229,0.68,22.42,5969,82,95,74,33
Nayagarh,Pulses,Rabi,2020-11-15,2021-03-15,487,27.35,55.23,6.73,209,58,269,1.02,33.33,4043,120,51,53,34
Nayagarh,Sugarcane,Kharif,2025-06-15,2025-10-30,1057,20.77,67.74,6.94,346,48,190,0.93,18.93,3698,137,83,36,47
Nayagarh,Rice,Kharif,2021-06-15,2021-10-30,1182,32.71,75.25,6.6,389,23,150,1.04,34.82,4370,137,148,73,55
Nayagarh,Vegetables,Summer,2015-03-20,2015-06-10,448,25.91,55.06,6.03,252,31,253,0.66,25.71,3442,82,65,39,21
Nayagarh,Mustard,Summer,2024-03-20,2024-06-10,350,23.44,67.94,7.02,327,52,185,1.02,23.89,4457,82,76,51,53
Nayagarh,Pulses,Kharif,2025-06-15,2025-10-30,1123,22.92,65.63,6.21,319,32,186,0.87,34.55,2573,137,47,52,56
Nayagarh,Pulses,Rabi,2025-11-15,2026-03-15,560,22.58,51.54,7.12,268,40,223,0.74,32.98,4645,120,81,38,58
Nayagarh,Mustard,Kharif,2024-06-15,2024-10-30,1129,27.9,81.48,6.8,325,41,208,0.67,22.0,5611,137,50,70,37
Nayagarh,Rice,Kharif,2025-06-15,2025-10-30,1473,28.45,69.19,6.38,339,60,176,1.18,25.55,4785,137,101,34,24
Nayagarh,Mustard,Rabi,2019-11-15,2020-03-15,456,23.3,60.65,6.82,399,45,218,0.68,27.26,2991,121,51,71,44
Nayagarh,Rice,Summer,2017-03-20,2017-06-10,381,22.33,45.25,6.1,354,37,237,0.57,24.59,2510,82,89,32,53
Nayagarh,Vegetables,Rabi,2019-11-15,2020-03-15,313,23.08,53.42,7.34,305,52,178,1.03,25.28,2557,121,99,58,58
Nayagarh,Mustard,Summer,2023-03-20,2023-06-10,212,26.79,66.15,6.28,206,51,195,1.11,26.77,3042,82,50,50,34
Nayagarh,Groundnut,Summer,2025-03-20,2025-06-10,215,24.16,65.63,6.76,319,34,276,0.65,32.49,2869,82,87,54,46
Nayagarh,Rice,Rabi,2017-11-15,2018-03-15,255,15.4,46.07,5.76,222,54,178,1.15,27.19,5287,120,110,63,41
Nayagarh,Maize,Rabi,2022-11-15,2023-03-15,286,19.46,57.05,5.61,309,51,297,1.15,21.43,2099,120,58,42,27
Nayagarh,Groundnut,Rabi,2024-11-15,2025-03-15,536,20.15,40.1,6.59,289,45,195,0.75,16.72,4201,120,61,35,42
Nayagarh,Cotton,Kharif,2019-06-15,2019-10-30,1045,30.28,82.39,6.83,277,26,297,0.88,27.32,5272,137,54,68,21
Nayagarh,Pulses,Summer,2020-03-20,2020-06-10,396,22.98,56.33,5.86,268,39,263,0.51,30.69,2806,82,97,36,27
Nayagarh,Cotton,Rabi,2016-11-15,2017-03-15,423,20.9,40.8,6.87,253,48,209,0.87,34.83,4446,120,66,77,20
Nayagarh,Groundnut,Rabi,2021-11-15,2022-03-15,237,18.43,64.93,7.01,293,37,273,0.65,25.66,5924,120,47,69,29
Nayagarh,Vegetables,Rabi,2015-11-15,2016-03-15,510,17.22,62.18,5.74,204,42,291,0.52,32.94,4124,121,97,59,57
Nayagarh,Groundnut,Summer,2020-03-20,2020-06-10,479,17.64,64.47,7.01,269,25,205,1.03,17.07,2779,82,74,78,34
Nayagarh,Vegetables,Rabi,2020-11-15,2021-03-15,209,19.76,64.01,6.85,358,39,224,0.83,30.06,5055,120,99,61,23
Nayagarh,Cotton,Rabi,2025-11-15,2026-03-15,362,17.49,66.79,6.41,369,34,287,1.13,22.06,2306,120,75,66,54
Nayagarh,Maize,Kharif,2017-06-15,2017-10-30,1583,20.18,81.66,7.18,337,50,160,0.82,17.39,2303,137,42,62,32
Nayagarh,Cotton,Kharif,2019-06-15,2019-10-30,832,32.59,66.61,5.97,314,58,174,1.07,16.68,5513,137,53,42,25
Nayagarh,Pulses,Kharif,2019-06-15,2019-10-30,1490,24.9,68.46,5.61,385,36,220,0.72,16.62,4966,137,82,77,45
Nayagarh,Mustard,Rabi,2016-11-15,2017-03-15,268,20.06,64.02,7.26,242,36,241,1.1,31.36,5671,120,52,48,56
Nayagarh,Groundnut,Rabi,2022-11-15,2023-03-15,201,22.78,63.94,5.89,366,42,269,1.02,24.82,4224,120,71,79,20
Nayagarh,Maize,Rabi,2024-11-15,2025-03-15,386,23.14,52.83,6.1,370,30,268,0.52,17.52,4788,120,49,53,33
Nayagarh,Vegetables,Summer,2024-03-20,2024-06-10,222,22.88,52.4,6.41,270,50,229,1.2,15.09,5731,82,72,57,34
Nayagarh,Groundnut,Kharif,2022-06-15,2022-10-30,1256,24.88,74.23,6.13,226,23,226,0.51,21.29,3571,137,95,41,39
Nayagarh,Rice,Rabi,2020-11-15,2021-03-15,566,17.98,57.41,6.32,341,30,219,0.76,31.96,2247,120,110,51,43
Nayagarh,Vegetables,Kharif,2021-06-15,2021-10-30,918,32.59,70.43,6.16,312,48,193,0.75,27.75,2234,137,57,46,51
Nayagarh,Pulses,Kharif,2016-06-15,2016-10-30,901,21.82,64.09,6.94,350,41,273,0.85,33.59,5927,137,87,30,22
Nayagarh,Sugarcane,Summer,2023-03-20,2023-06-10,493,22.87,64.18,7.0,318,41,223,0.56,26.86,4071,82,45,42,40
Nayagarh,Sugarcane,Rabi,2020-11-15,2021-03-15,322,19.64,41.35,6.65,374,56,295,1.14,31.84,5891,120,100,49,21
Nayagarh,Mustard,Summer,2022-03-20,2022-06-10,424,24.09,49.03,6.36,386,20,295,0.77,22.49,4028,82,57,75,37
Nayagarh,Pulses,Rabi,2022-11-15,2023-03-15,256,22.8,54.99,6.85,209,48,269,0.79,15.69,3597,120,45,68,42
Nayagarh,Mustard,Summer,2023-03-20,2023-06-10,512,27.49,40.1,5.97,312,60,213,0.86,30.49,4072,82,91,71,52
Nayagarh,Maize,Kharif,2024-06-15,2024-10-30,1496,30.71,64.96,6.13,229,42,165,0.95,18.48,5235,137,61,48,55
Nayagarh,Mustard,Summer,2022-03-20,2022-06-10,552,18.61,46.39,5.56,249,44,230,0.98,31.24,5537,82,87,35,40
Nayagarh,Maize,Rabi,2022-11-15,2023-03-15,332,15.58,65.72,7.31,398,24,158,0.83,31.77,2513,120,68,70,55
Nayagarh,Rice,Summer,2016-03-20,2016-06-10,411,18.84,45.87,6.69,259,55,231,1.06,15.89,4992,82,146,58,40
Nayagarh,Mustard,Kharif,2017-06-15,2017-10-30,822,24.19,82.99,7.41,298,42,227,1.06,34.08,4791,137,78,80,42
Nayagarh,Groundnut,Rabi,2019-11-15,2020-03-15,504,22.1,65.12,5.8,218,38,171,0.54,18.61,3109,121,82,45,44
Nayagarh,Vegetables,Kharif,2024-06-15,2024-10-30,1222,25.03,74.72,6.4,200,54,175,0.92,26.36,5515,137,53,54,21
Nayagarh,Rice,Summer,2023-03-20,2023-06-10,344,24.47,66.14,6.26,293,23,222,0.99,32.37,2998,82,102,51,39
Nayagarh,Sugarcane,Kharif,2023-06-15,2023-10-30,898,24.6,84.62,6.52,269,51,217,0.81,16.52,4624,137,95,51,59
Nayagarh,Pulses,Rabi,2022-11-15,2023-03-15,525,23.03,57.74,5.94,261,55,177,0.57,33.07,5432,120,60,77,54
Nayagarh,Mustard,Kharif,2016-06-15,2016-10-30,971,31.13,76.55,7.38,267,57,246,0.71,34.27,5941,137,100,61,49
Nayagarh,Cotton,Summer,2018-03-20,2018-06-10,496,26.84,45.05,6.57,286,57,248,0.8,32.85,2979,82,61,71,41
Nayagarh,Cotton,Rabi,2017-11-15,2018-03-15,272,27.76,57.67,7.31,275,45,231,0.79,26.87,5133,120,44,34,53
Nayagarh,Groundnut,Rabi,2025-11-15,2026-03-15,337,22.15,69.45,6.26,360,58,280,0.73,20.61,5892,120,50,50,26
Nayagarh,Mustard,Kharif,2018-06-15,2018-10-30,1369,32.72,64.74,7.22,390,38,160,1.1,27.19,5263,137,100,70,28
Nayagarh,Groundnut,Rabi,2018-11-15,2019-03-15,211,21.42,54.92,7.46,264,37,172,0.63,28.69,4296,120,78,33,43
Nayagarh,Vegetables,Kharif,2025-06-15,2025-10-30,1587,29.06,61.6,7.19,208,36,291,0.99,30.31,4536,137,100,78,20
Nayagarh,Pulses,Summer,2024-03-20,2024-06-10,216,24.5,65.25,6.59,372,31,248,0.89,15.18,3068,82,65,73,57
Nayagarh,Rice,Rabi,2022-11-15,2023-03-15,389,27.44,63.69,7.5,370,26,213,1.03,21.45,4013,120,117,52,21
Nayagarh,Mustard,Summer,2018-03-20,2018-06-10,535,15.53,64.77,7.33,327,44,284,0.87,15.99,5223,82,46,37,36
Nayagarh,Maize,Kharif,2025-06-15,2025-10-30,1438,32.32,63.56,7.49,222,30,202,0.79,18.01,4286,137,68,75,41
Nayagarh,Mustard,Summer,2022-03-20,2022-06-10,526,19.42,65.05,5.57,229,20,164,0.5,23.66,2711,82,56,39,54
Nayagarh,Mustard,Rabi,2019-11-15,2020-03-15,515,17.26,59.4,7.48,200,23,272,1.0,28.55,2570,121,87,69,35
Nayagarh,Vegetables,Rabi,2020-11-15,2021-03-15,515,23.58,57.65,7.16,249,47,262,0.97,17.08,4881,120,62,68,39
Nayagarh,Vegetables,Rabi,2019-11-15,2020-03-15,548,21.98,68.55,5.9,319,34,226,0.82,22.44,3488,121,78,79,42
Nayagarh,Sugarcane,Summer,2015-03-20,2015-06-10,256,21.14,50.37,7.39,361,55,251,0.73,30.0,2285,82,41,32,37
Nayagarh,Groundnut,Summer,2024-03-20,2024-06-10,553,22.65,47.96,6.26,242,41,160,0.63,25.86,5585,82,40,78,56
Nayagarh,Pulses,Kharif,2017-06-15,2017-10-30,1178,34.35,67.2,6.17,272,56,166,0.9,24.67,2235,137,51,72,24
Nayagarh,Pulses,Kharif,2019-06-15,2019-10-30,1485,22.39,72.04,6.24,371,24,175,0.78,33.38,2263,137,77,77,34
Nayagarh,Pulses,Kharif,2024-06-15,2024-10-30,1178,22.68,70.85,6.61,245,20,278,1.17,31.01,3517,137,53,53,22
Nayagarh,Pulses,Summer,2025-03-20,2025-06-10,434,18.28,59.65,7.09,263,25,240,0.5,27.68,3947,82,94,39,58
Nayagarh,Pulses,Summer,2017-03-20,2017-06-10,487,23.39,50.68,6.01,368,46,253,0.58,21.14,3060,82,67,56,26
Nayagarh,Vegetables,Summer,2021-03-20,2021-06-10,335,17.83,67.4,7.24,259,47,269,0.66,21.44,3325,82,83,43,20
Nayagarh,Sugarcane,Kharif,2015-06-15,2015-10-30,1484,23.14,62.92,6.57,328,20,233,0.97,28.79,2168,137,41,37,23
Nayagarh,Vegetables,Summer,2025-03-20,2025-06-10,463,18.22,47.89,7.1,377,45,246,0.6,32.71,4915,82,88,51,34
Nayagarh,Vegetables,Rabi,2024-11-15,2025-03-15,317,25.29,40.88,5.66,265,48,221,0.94,23.83,5014,120,82,43,31
Nuapada,Pulses,Summer,2022-03-20,2022-06-10,494,18.41,63.89,5.72,297,52,237,1.17,15.81,2689,82,70,73,27
Nuapada,Rice,Summer,2021-03-20,2021-06-10,488,20.87,51.56,7.1,204,49,256,0.98,21.88,4142,82,83,68,46
Nuapada,Maize,Rabi,2017-11-15,2018-03-15,406,20.86,62.08,7.2,368,44,154,0.96,18.28,2751,120,89,80,38
Nuapada,Cotton,Summer,2016-03-20,2016-06-10,400,19.97,46.01,6.14,280,20,268,1.18,18.85,2074,82,55,48,22
Nuapada,Vegetables,Rabi,2017-11-15,2018-03-15,568,20.46,63.36,7.37,322,60,210,1.08,27.6,5318,120,83,48,39
Nuapada,Rice,Kharif,2023-06-15,2023-10-30,1473,29.49,81.08,6.77,249,28,296,0.65,26.06,5149,137,127,70,30
Nuapada,Maize,Rabi,2025-11-15,2026-03-15,254,16.74,68.93,5.51,290,33,233,0.92,33.93,5637,120,68,61,35
Nuapada,Mustard,Kharif,2020-06-15,2020-10-30,927,24.58,71.01,5.56,373,20,212,1.09,15.61,2312,137,95,31,41
Nuapada,Sugarcane,Summer,2024-03-20,2024-06-10,386,27.01,56.75,5.66,230,26,185,1.04,33.38,4098,82,76,57,42
Nuapada,Sugarcane,Kharif,2024-06-15,2024-10-30,953,23.39,73.54,6.52,389,43,219,0.5,18.33,5137,137,41,33,30
Nuapada,Rice,Rabi,2021-11-15,2022-03-15,536,15.57,53.9,6.65,303,31,254,0.86,24.36,5485,120,125,31,53
Nuapada,Mustard,Rabi,2015-11-15,2016-03-15,356,23.91,50.79,7.02,316,32,247,0.72,23.05,5485,121,48,44,33
Nuapada,Groundnut,Kharif,2023-06-15,2023-10-30,1225,28.47,84.9,6.95,209,34,170,0.76,33.86,2592,137,63,31,57
Nuapada,Pulses,Kharif,2024-06-15,2024-10-30,1227,31.9,79.84,7.05,360,56,217,0.94,17.96,2504,137,42,39,50
Nuapada,Cotton,Kharif,2020-06-15,2020-10-30,1413,31.49,76.33,5.52,202,52,222,0.86,19.72,4468,137,69,34,58
Nuapada,Vegetables,Rabi,2023-11-15,2024-03-15,475,22.98,47.19,6.43,338,46,232,0.66,25.46,3537,121,87,40,55
Nuapada,Groundnut,Summer,2024-03-20,2024-06-10,594,15.18,55.72,6.49,295,26,216,1.08,22.16,5183,82,45,61,29
Nuapada,Pulses,Kharif,2022-06-15,2022-10-30,1139,27.43,70.06,6.59,353,31,196,0.93,24.96,3721,137,53,64,60
Nuapada,Mustard,Kharif,2015-06-15,2015-10-30,813,21.55,73.81,6.71,293,44,175,0.94,23.82,4563,137,81,53,34
Nuapada,Groundnut,Rabi,2017-11-15,2018-03-15,570,16.74,52.19,6.4,286,24,175,0.94,34.94,3582,120,70,37,26
Nuapada,Vegetables,Kharif,2018-06-15,2018-10-30,1443,27.35,74.04,6.32,232,47,217,0.57,29.69,4167,137,88,76,47
Nuapada,Groundnut,Rabi,2018-11-15,2019-03-15,592,18.86,49.39,6.16,273,59,188,0.91,20.75,2423,120,83,42,27
Nuapada,Maize,Summer,2019-03-20,2019-06-10,260,18.01,40.05,6.64,304,55,230,0.51,26.43,3400,82,77,78,57
Nuapada,Sugarcane,Rabi,2019-11-15,2020-03-15,416,15.36,54.66,5.78,295,51,292,0.92,15.3,5230,121,76,36,20
Nuapada,Maize,Summer,2019-03-20,2019-06-10,597,19.67,47.3,6.99,297,58,187,0.94,31.53,3971,82,88,50,59
Nuapada,Groundnut,Kharif,2016-06-15,2016-10-30,1063,28.69,84.97,5.8,393,21,155,0.78,29.08,2422,137,71,37,44
Nuapada,Rice,Rabi,2016-11-15,2017-03-15,200,26.1,62.48,6.51,390,49,198,0.78,15.71,2963,120,136,69,49
Nuapada,Sugarcane,Summer,2019-03-20,2019-06-10,324,15.77,50.27,6.74,247,37,250,0.93,24.76,3190,82,42,41,30
Nuapada,Cotton,Rabi,2020-11-15,2021-03-15,232,24.24,67.47,5.81,309,44,211,1.15,17.46,3018,120,73,59,45
Nuapada,Sugarcane,Summer,2025-03-20,2025-06-10,318,27.62,65.38,7.42,263,57,172,0.76,22.21,2482,82,46,76,56
Nuapada,Pulses,Kharif,2022-06-15,2022-10-30,1095,34.56,83.97,7.43,355,33,229,0.89,33.72,4689,137,92,74,52
Nuapada,Maize,Summer,2019-03-20,2019-06-10,308,15.4,57.35,6.68,375,39,256,0.77,16.46,2147,82,96,34,47
Nuapada,Maize,Kharif,2022-06-15,2022-10-30,1188,24.05,78.92,6.65,241,37,229,0.92,15.12,3185,137,96,80,45
Nuapada,Rice,Summer,2015-03-20,2015-06-10,342,22.78,59.55,5.68,382,39,237,1.11,16.8,4555,82,138,66,60
Nuapada,Pulses,Rabi,2017-11-15,2018-03-15,544,19.42,60.6,5.85,274,27,207,1.02,18.42,2358,120,55,64,52
Nuapada,Mustard,Kharif,2023-06-15,2023-10-30,1432,26.39,70.44,6.22,297,39,203,1.11,17.58,4492,137,68,64,52
Nuapada,Vegetables,Rabi,2015-11-15,2016-03-15,471,22.88,40.81,6.74,307,45,287,0.71,31.32,3732,121,40,34,58
Nuapada,Rice,Rabi,2023-11-15,2024-03-15,511,16.12,54.78,7.29,320,50,270,0.66,21.73,3819,121,134,39,33
Nuapada,Groundnut,Rabi,2020-11-15,2021-03-15,241,16.69,45.77,6.36,285,21,247,1.04,15.26,5811,120,98,75,30
Nuapada,Sugarcane,Rabi,2020-11-15,2021-03-15,409,24.95,40.46,5.58,210,41,191,0.71,16.58,3090,120,94,71,55
Nuapada,Maize,Summer,2020-03-20,2020-06-10,241,19.61,47.76,6.28,259,44,273,0.63,25.93,5521,82,60,74,56
Nuapada,Groundnut,Kharif,2024-06-15,2024-10-30,1228,25.39,63.14,5.58,361,43,283,1.1,25.08,2588,137,44,48,51
Nuapada,Rice,Summer,2020-03-20,2020-06-10,259,23.48,43.72,5.9,306,35,218,0.95,31.54,4492,82,109,70,43
Nuapada,Sugarcane,Rabi,2018-11-15,2019-03-15,561,23.08,60.61,7.22,267,24,169,1.02,15.36,2482,120,80,62,57
Nuapada,Pulses,Rabi,2016-11-15,2017-03-15,576,27.36,59.2,5.68,315,42,164,1.03,23.73,3413,120,67,77,31
Nuapada,Vegetables,Summer,2016-03-20,2016-06-10,299,18.83,64.24,5.78,204,33,244,0.52,15.37,4608,82,59,43,41
Nuapada,Maize,Rabi,2024-11-15,2025-03-15,481,19.63,54.41,6.65,271,59,247,0.75,25.48,2791,120,94,56,33
Nuapada,Sugarcane,Rabi,2015-11-15,2016-03-15,558,19.67,58.81,6.94,366,49,183,1.06,21.82,3794,121,57,55,52
Nuapada,Maize,Kharif,2022-06-15,2022-10-30,870,22.89,79.26,5.51,382,46,164,0.65,28.58,2131,137,72,65,59
Nuapada,Rice,Summer,2017-03-20,2017-06-10,358,26.15,55.67,6.54,200,56,239,1.0,25.48,4530,82,91,34,36
Nuapada,Maize,Kharif,2018-06-15,2018-10-30,1131,27.3,63.19,6.86,223,42,161,1.09,21.56,5761,137,63,72,30
Nuapada,Vegetables,Summer,2024-03-20,2024-06-10,473,26.68,67.83,6.27,298,27,199,0.54,18.49,2678,82,90,56,57
Nuapada,Cotton,Summer,2023-03-20,2023-06-10,244,23.29,46.04,6.53,393,60,179,1.02,21.67,2037,82,95,41,43
Nuapada,Vegetables,Kharif,2020-06-15,2020-10-30,906,21.66,77.78,5.69,302,47,264,0.78,30.1,5469,137,96,57,25
Nuapada,Groundnut,Summer,2021-03-20,2021-06-10,537,22.83,60.48,6.07,342,43,225,0.58,32.27,2202,82,71,40,36
Nuapada,Cotton,Summer,2022-03-20,2022-06-10,210,18.02,41.06,7.32,221,56,218,0.76,15.93,4357,82,72,35,30
Nuapada,Vegetables,Summer,2022-03-20,2022-06-10,529,22.49,51.49,7.06,290,51,258,0.9,28.69,3161,82,52,37,23
Nuapada,Vegetables,Kharif,2015-06-15,2015-10-30,1364,29.45,67.76,6.74,361,31,163,0.83,29.01,2039,137,49,44,27
Nuapada,Sugarcane,Summer,2016-03-20,2016-06-10,525,16.27,56.41,6.85,204,59,208,0.82,24.27,2154,82,81,39,47
Nuapada,Vegetables,Summer,2020-03-20,2020-06-10,323,27.2,66.3,5.76,232,38,201,1.11,28.48,2183,82,95,80,41
Nuapada,Pulses,Rabi,2024-11-15,2025-03-15,386,17.66,43.08,6.95,382,34,181,1.09,17.93,3065,120,47,56,27
Nuapada,Maize,Summer,2023-03-20,2023-06-10,336,27.97,54.53,7.25,283,24,244,0.81,17.08,4588,82,68,32,30
Nuapada,Pulses,Rabi,2018-11-15,2019-03-15,220,18.56,49.68,6.72,358,21,222,0.69,21.98,2040,120,90,63,36
Nuapada,Vegetables,Summer,2018-03-20,2018-06-10,425,23.03,51.44,7.08,208,45,232,0.55,20.88,2424,82,66,59,55
Nuapada,Cotton,Kharif,2015-06-15,2015-10-30,1009,23.17,62.45,6.89,380,53,185,0.79,30.81,3177,137,42,43,37
Nuapada,Vegetables,Kharif,2015-06-15,2015-10-30,1577,32.36,63.22,5.63,264,28,184,1.08,16.12,2501,137,63,60,50
Nuapada,Vegetables,Kharif,2017-06-15,2017-10-30,1547,21.0,63.26,6.67,359,34,164,1.04,15.33,3052,137,56,51,45
Nuapada,Sugarcane,Kharif,2015-06-15,2015-10-30,907,24.77,82.7,6.25,351,28,243,1.14,34.81,2655,137,44,79,51
Nuapada,Cotton,Summer,2020-03-20,2020-06-10,458,18.35,62.95,6.24,230,35,264,0.84,24.48,4415,82,50,44,23
Nuapada,Cotton,Rabi,2023-11-15,2024-03-15,422,18.02,68.2,6.15,318,46,286,1.09,27.93,2449,121,44,66,55
Nuapada,Pulses,Summer,2020-03-20,2020-06-10,568,20.46,52.0,7.01,277,47,197,0.87,23.12,5263,82,48,40,28
Nuapada,Rice,Kharif,2019-06-15,2019-10-30,1182,34.77,60.75,6.55,389,32,203,1.01,23.6,2241,137,147,52,59
Nuapada,Maize,Kharif,2024-06-15,2024-10-30,883,26.37,62.26,5.57,350,60,157,1.07,32.26,2791,137,44,67,36
Nuapada,Vegetables,Kharif,2022-06-15,2022-10-30,1481,24.39,75.11,5.64,349,21,220,0.78,15.73,4884,137,46,35,31
Nuapada,Maize,Kharif,2023-06-15,2023-10-30,1292,34.19,68.83,6.33,290,26,180,0.91,18.45,3984,137,75,35,28
Nuapada,Groundnut,Kharif,2015-06-15,2015-10-30,1028,29.58,80.75,7.27,332,38,282,0.99,27.76,2404,137,70,68,44
Nuapada,Mustard,Kharif,2023-06-15,2023-10-30,1031,24.43,76.87,6.57,222,52,151,1.03,22.39,5889,137,85,62,27
Nuapada,Groundnut,Kharif,2021-06-15,2021-10-30,1564,28.07,83.45,6.43,306,23,242,1.16,29.11,3391,137,57,73,23
Nuapada,Vegetables,Rabi,2015-11-15,2016-03-15,556,22.18,68.99,6.74,350,47,252,0.77,32.56,5596,121,46,45,22
Nuapada,Cotton,Kharif,2018-06-15,2018-10-30,1201,30.68,60.65,6.77,326,42,162,1.15,17.61,2840,137,85,35,42
Nuapada,Groundnut,Kharif,2017-06-15,2017-10-30,1096,20.69,68.64,6.26,348,53,227,0.59,32.03,2070,137,92,64,21
Nuapada,Vegetables,Summer,2016-03-20,2016-06-10,516,23.52,56.17,6.39,304,59,190,0.5,22.63,5754,82,47,38,36
Nuapada,Sugarcane,Summer,2024-03-20,2024-06-10,453,15.22,50.64,6.36,348,60,247,0.89,25.15,2394,82,59,38,52
Nuapada,Pulses,Rabi,2023-11-15,2024-03-15,363,20.71,48.25,7.13,268,26,291,1.02,28.37,2816,121,89,47,29
Nuapada,Rice,Kharif,2016-06-15,2016-10-30,1248,22.71,80.06,6.87,271,22,217,0.86,34.24,2723,137,109,70,43
Nuapada,Maize,Kharif,2022-06-15,2022-10-30,1038,23.26,61.27,7.37,207,25,253,1.17,30.09,2804,137,56,45,50
Nuapada,Sugarcane,Kharif,2017-06-15,2017-10-30,1496,21.25,70.88,6.98,337,45,255,0.95,26.16,2974,137,49,61,36
Nuapada,Vegetables,Summer,2017-03-20,2017-06-10,254,17.72,44.23,6.24,251,34,200,0.97,28.07,4585,82,59,73,27
Nuapada,Maize,Kharif,2021-06-15,2021-10-30,1320,22.35,62.41,5.96,394,46,227,0.56,34.96,2015,137,52,48,42
Nuapada,Rice,Summer,2023-03-20,2023-06-10,367,22.19,50.8,6.27,223,20,299,0.83,15.4,3215,82,135,56,29
Nuapada,Maize,Kharif,2024-06-15,2024-10-30,1132,21.89,72.34,7.17,231,59,190,0.73,26.76,5893,137,83,43,45
Nuapada,Groundnut,Summer,2016-03-20,2016-06-10,432,17.18,64.91,7.17,240,53,249,1.12,26.03,5500,82,69,46,51
Nuapada,Rice,Rabi,2025-11-15,2026-03-15,347,20.65,44.59,7.29,388,32,228,0.99,32.53,3498,120,128,33,35
Nuapada,Vegetables,Rabi,2022-11-15,2023-03-15,455,27.34,51.95,5.88,375,47,234,0.58,26.54,5513,120,56,73,47
Nuapada,Groundnut,Summer,2024-03-20,2024-06-10,565,23.34,46.42,5.96,319,22,235,0.56,32.77,4631,82,55,48,44
Nuapada,Pulses,Rabi,2020-11-15,2021-03-15,517,26.89,61.34,6.05,311,51,200,1.03,23.09,2921,120,91,34,59
Nuapada,Vegetables,Summer,2018-03-20,2018-06-10,275,25.9,45.14,6.06,229,32,155,1.1,27.66,2241,82,43,42,26
Nuapada,Groundnut,Rabi,2015-11-15,2016-03-15,250,17.42,46.55,6.16,372,23,245,0.95,24.32,4692,121,84,68,59
